,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,isOpen,vwap
2483,002230.XSHE,002230,科大讯飞,XSHE,2018-07-23,423.401,31.61,422.732,435.055,419.919,433.983,2422675,1003683588.51,40771,0.0172,13.3945388794,58809398760.0,67472368200.0,1,429.857
2484,002230.XSHE,002230,科大讯飞,XSHE,2018-07-24,433.983,32.4,436.796,444.163,431.572,440.68,3409303,1445287735.92,53252,0.0242,13.3945388794,59716951210.0,68513608450.0,1,439.857
2485,002230.XSHE,002230,科大讯飞,XSHE,2018-07-25,440.68,32.9,443.359,449.387,435.055,437.734,2606137,1108697449.2,44263,0.0185,13.3945388794,59317628132.0,68055462740.0,1,441.406
2486,002230.XSHE,002230,科大讯飞,XSHE,2018-07-26,437.734,32.68,437.6,440.546,429.027,432.644,1722402,718874174.32,29500,0.0123,13.3945388794,58627888270.0,67264120150.0,1,433.053
2487,002230.XSHE,002230,科大讯飞,XSHE,2018-07-27,432.644,32.3,433.715,435.189,426.348,428.625,1243372,515031626.18,22822,0.0088,13.3945388794,58083356800.0,66639376000.0,1,429.789
2488,002230.XSHE,002230,科大讯飞,XSHE,2018-07-30,428.625,32.0,428.357,437.198,425.812,431.706,1898823,790950153.93,28274,0.0135,13.3945388794,58500830927.0,67118346515.0,1,432.202
2489,002230.XSHE,002230,科大讯飞,XSHE,2018-07-31,431.706,32.23,430.233,430.634,415.9,420.722,1729655,707089245.81,28597,0.0123,13.3945388794,57012422922.0,65410712505.0,1,424.167
2490,002230.XSHE,002230,科大讯飞,XSHE,2018-08-01,420.722,31.41,420.856,429.965,416.57,416.838,1458649,595640490.95,27060,0.0104,13.3945388794,56486042704.0,64806793160.0,1,423.697
2491,002230.XSHE,002230,科大讯飞,XSHE,2018-08-02,416.838,31.12,416.704,417.776,388.442,400.363,2964029,1142220419.79,52851,0.0211,13.3945388794,54253464538.0,62245342145.0,1,399.843
2492,002230.XSHE,002230,科大讯飞,XSHE,2018-08-03,400.363,29.89,400.095,401.166,388.576,390.183,1556200,590201604.97,27638,0.0111,13.3945388794,52873985346.0,60662656965.0,1,393.511
2493,002230.XSHE,002230,科大讯飞,XSHE,2018-08-06,390.183,29.13,388.576,388.71,365.403,369.823,2518619,908628894.51,41090,0.0179,13.3945388794,50115026962.0,57497286605.0,1,374.323
2494,002230.XSHE,002230,科大讯飞,XSHE,2018-08-07,369.823,27.61,370.493,378.396,360.715,378.396,2778619,994369813.36,39491,0.0198,13.3945388794,51276693650.0,58830074125.0,1,371.314
2495,002230.XSHE,002230,科大讯飞,XSHE,2018-08-08,378.396,28.25,372.368,376.387,363.126,363.528,1921696,685040904.15,30692,0.0137,13.3945388794,49261927988.0,56518520770.0,1,369.875
2496,002230.XSHE,002230,科大讯飞,XSHE,2018-08-09,363.528,27.14,364.733,390.183,362.992,381.075,3358815,1230511371.01,53367,0.0239,13.3945388794,51639714490.0,59246570225.0,1,380.121
2497,002230.XSHE,002230,科大讯飞,XSHE,2018-08-10,381.075,28.45,381.744,405.988,379.199,402.774,4319680,1647859821.26,68566,0.0307,13.3945388794,54580183294.0,62620188635.0,1,395.814
2498,002230.XSHE,002230,科大讯飞,XSHE,2018-08-13,402.774,30.07,397.818,413.757,393.799,411.748,4023405,1571874070.02,64910,0.0286,13.3945388794,55796303108.0,64015450570.0,1,405.365
2499,002230.XSHE,002230,科大讯飞,XSHE,2018-08-14,411.748,30.74,410.409,410.409,401.3,403.444,2348079,914872790.4,36200,0.0167,13.3945388794,54670938504.0,62724312660.0,1,404.269
2500,002230.XSHE,002230,科大讯飞,XSHE,2018-08-15,403.444,30.12,403.444,405.185,392.326,393.933,2556430,978334517.87,38338,0.0182,13.3945388794,53382214522.0,61245751505.0,1,397.078
2501,002230.XSHE,002230,科大讯飞,XSHE,2018-08-16,393.933,29.41,386.031,401.166,384.959,393.398,2220302,847022533.7,33579,0.0158,13.3945388794,53309610354.0,61162452285.0,1,395.827
2502,002230.XSHE,002230,科大讯飞,XSHE,2018-08-17,393.398,29.37,397.55,400.363,383.218,385.763,1857396,699100326.77,32014,0.0132,13.3945388794,52348170240.0,60264878400.0,1,390.533
2503,002230.XSHE,002230,科大讯飞,XSHE,2018-08-20,385.763,28.8,381.744,395.139,379.065,395.139,1809489,677278962.02,29759,0.0129,13.3945388794,53620521600.0,61729649750.0,1,388.36
2504,002230.XSHE,002230,科大讯飞,XSHE,2018-08-21,395.139,29.5,396.478,404.381,393.398,400.497,2414328,930532453.22,37200,0.0171,13.3945388794,54347579520.0,62566661950.0,1,399.906
2505,002230.XSHE,002230,科大讯飞,XSHE,2018-08-22,400.497,29.9,399.425,399.559,381.878,386.031,2349625,882363486.0,39014,0.0167,13.3945388794,52384523136.0,60306729010.0,1,389.647
2506,002230.XSHE,002230,科大讯飞,XSHE,2018-08-23,386.031,28.82,385.897,396.21,385.093,391.121,1928948,729037090.16,31235,0.0137,13.3945388794,53075228160.0,61101890600.0,1,392.15
2507,002230.XSHE,002230,科大讯飞,XSHE,2018-08-24,391.121,29.2,391.254,399.023,389.379,390.585,1886719,717135302.29,27486,0.0134,13.3945388794,53002522368.0,61018189380.0,1,394.381
2508,002230.XSHE,002230,科大讯飞,XSHE,2018-08-27,390.585,29.16,393.799,404.515,391.924,404.381,2811122,1084640611.25,44233,0.02,13.3945388794,54874696512.0,63173495795.0,1,400.34
2509,002230.XSHE,002230,科大讯飞,XSHE,2018-08-28,404.381,30.19,408.667,409.873,398.621,401.032,2175984,844891494.74,36178,0.0155,13.3945388794,54420285312.0,62650363170.0,1,402.873
2510,002230.XSHE,002230,科大讯飞,XSHE,2018-08-29,401.032,29.94,401.032,433.313,398.755,427.286,6301651,2551848264.72,100812,0.0448,13.3945388794,57982869120.0,66751722950.0,1,420.168
2511,002230.XSHE,002230,科大讯飞,XSHE,2018-08-30,427.286,31.9,426.884,432.376,422.062,428.893,4224172,1740569040.74,66711,0.03,13.3945388794,58200986496.0,67002826610.0,1,427.536
2512,002230.XSHE,002230,科大讯飞,XSHE,2018-08-31,428.893,32.02,425.678,425.946,413.623,418.579,3296422,1329682898.66,51648,0.0234,13.3945388794,56801400000.0,65391578125.0,1,418.531
2513,002230.XSHE,002230,科大讯飞,XSHE,2018-09-03,418.579,31.25,415.231,423.267,407.864,422.598,2503934,1007642888.14,37744,0.0178,13.3945388794,57346693440.0,66019337275.0,1,417.548
2514,002230.XSHE,002230,科大讯飞,XSHE,2018-09-04,422.598,31.55,419.249,430.634,413.891,426.482,2992238,1217199525.98,45396,0.0213,13.3945388794,57873810432.0,66626171120.0,1,422.074
2515,002230.XSHE,002230,科大讯飞,XSHE,2018-09-05,426.482,31.84,423.267,431.974,417.508,418.311,2906060,1192690811.44,45666,0.0206,13.3945388794,56765047104.0,65349727515.0,1,425.839
2516,002230.XSHE,002230,科大讯飞,XSHE,2018-09-06,418.311,31.23,415.365,429.831,414.025,423.669,3026950,1238569850.06,43048,0.0215,13.3945388794,57492105024.0,66186739715.0,1,424.559
2517,002230.XSHE,002230,科大讯飞,XSHE,2018-09-07,423.669,31.63,423.669,433.179,408.533,413.489,3562707,1449131555.96,53739,0.0253,13.3945388794,56110694976.0,64596416535.0,1,422.037
2518,002230.XSHE,002230,科大讯飞,XSHE,2018-09-10,413.489,30.87,412.552,412.552,387.236,390.049,3016842,1155323862.93,53169,0.0214,13.3945388794,52929816576.0,60934488160.0,1,397.35
2519,002230.XSHE,002230,科大讯飞,XSHE,2018-09-11,390.049,29.12,391.121,398.755,387.102,393.933,1501358,569323087.63,27329,0.0107,13.3945388794,53456933568.0,61541322005.0,1,393.457
2520,002230.XSHE,002230,科大讯飞,XSHE,2018-09-12,393.933,29.41,396.21,398.889,389.647,391.388,1365728,519479285.95,24482,0.0097,13.3945388794,53111581056.0,61143741210.0,1,394.663
2521,002230.XSHE,002230,科大讯飞,XSHE,2018-09-13,391.388,29.22,399.693,401.434,387.638,397.818,1689861,643894163.99,28389,0.012,13.3945388794,53984050560.0,62148155850.0,1,395.354
2522,002230.XSHE,002230,科大讯飞,XSHE,2018-09-14,397.818,29.7,398.488,405.855,393.933,394.469,1950204,751649536.02,31895,0.0139,13.3945388794,53529639360.0,61625023225.0,1,399.906
2523,002230.XSHE,002230,科大讯飞,XSHE,2018-09-17,394.469,29.45,394.469,399.559,387.236,397.416,1934807,734724355.1,31741,0.0137,13.3945388794,53929521216.0,62085379935.0,1,394.012
2524,002230.XSHE,002230,科大讯飞,XSHE,2018-09-18,397.416,29.67,393.532,399.559,388.308,398.621,2191956,833951599.76,33398,0.0156,13.3945388794,54093109248.0,62273707680.0,1,394.759
2525,002230.XSHE,002230,科大讯飞,XSHE,2018-09-19,398.621,29.76,397.55,407.998,393.933,405.855,2586204,1003279712.87,40035,0.0184,13.3945388794,55074637440.0,63403674150.0,1,402.515
2526,002230.XSHE,002230,科大讯飞,XSHE,2018-09-20,405.855,30.3,405.855,409.471,400.497,401.032,1547957,602168421.54,25733,0.011,13.3945388794,54420285312.0,62650363170.0,1,403.628
2527,002230.XSHE,002230,科大讯飞,XSHE,2018-09-21,401.032,29.94,401.836,406.658,397.416,403.176,2155820,837388406.81,31425,0.0153,13.3945388794,54711108480.0,62985168050.0,1,403.03
2528,002230.XSHE,002230,科大讯飞,XSHE,2018-09-25,403.176,30.1,385.763,392.192,376.52,387.504,3056901,1137008007.0,47355,0.0217,13.3945388794,52584464064.0,60536907365.0,1,385.927
2529,002230.XSHE,002230,科大讯飞,XSHE,2018-09-26,387.504,28.93,390.049,393.532,386.165,387.906,1958497,734837493.84,31997,0.0139,13.3945388794,52638993408.0,60599683280.0,1,389.306
2530,002230.XSHE,002230,科大讯飞,XSHE,2018-09-27,387.906,28.96,390.585,393.13,378.128,378.664,2018899,750851916.49,33759,0.0143,13.3945388794,51384818496.0,59155837235.0,1,385.889
2531,002230.XSHE,002230,科大讯飞,XSHE,2018-09-28,378.664,28.27,381.744,383.754,377.86,382.682,1642088,602818235.35,24995,0.0117,13.3945388794,51930111936.0,59783596385.0,1,380.901
2532,002230.XSHE,002230,科大讯飞,XSHE,2018-10-08,382.682,28.57,373.44,375.851,361.653,362.188,2093462,743980264.51,36182,0.0149,13.3945388794,49149115392.0,56582024720.0,1,368.739
2533,002230.XSHE,002230,科大讯飞,XSHE,2018-10-09,362.188,27.04,365.671,368.618,361.385,363.662,1148887,403223848.57,21058,0.0082,13.3945388794,49349056320.0,56812203075.0,1,364.159
2534,002230.XSHE,002230,科大讯飞,XSHE,2018-10-10,363.662,27.15,363.93,366.341,350.401,360.313,1675702,578272061.32,27413,0.0119,13.3945388794,48894645120.0,56289070450.0,1,358.062
2535,002230.XSHE,002230,科大讯飞,XSHE,2018-10-11,360.313,26.9,345.579,345.579,324.282,324.282,3305709,1059543216.8,51226,0.0235,13.3945388794,44005180608.0,50660163405.0,1,332.565
2536,002230.XSHE,002230,科大讯飞,XSHE,2018-10-12,324.282,24.21,317.183,317.183,292.403,309.548,4400886,1296729389.66,58342,0.0313,13.3945388794,42005771328.0,48358379855.0,1,305.726
2537,002230.XSHE,002230,科大讯飞,XSHE,2018-10-15,309.548,23.11,308.074,314.102,300.707,302.181,2571991,760852036.73,33370,0.0183,13.3945388794,41006066688.0,47207488080.0,1,306.94
2538,002230.XSHE,002230,科大讯飞,XSHE,2018-10-16,302.181,22.56,299.502,301.377,271.909,271.909,5177976,1411635136.55,66996,0.0368,13.3945388794,36898189440.0,42478369150.0,1,282.869
2539,002230.XSHE,002230,科大讯飞,XSHE,2018-10-17,271.909,20.3,275.392,284.634,265.212,280.348,5105775,1357173138.6,64385,0.0363,13.3945388794,38043305664.0,43796663365.0,1,275.801
2540,002230.XSHE,002230,科大讯飞,XSHE,2018-10-18,280.348,20.93,274.588,284.634,273.516,278.339,3342009,901799476.16,44964,0.0237,13.3945388794,37770658944.0,43482783790.0,1,279.979
2541,002230.XSHE,002230,科大讯飞,XSHE,2018-10-19,278.339,20.78,274.588,288.652,272.579,286.375,3669783,999855261.45,51268,0.0261,13.3945388794,38861245824.0,44738302090.0,1,282.696
2542,002230.XSHE,002230,科大讯飞,XSHE,2018-10-22,286.375,21.38,292.001,315.04,286.777,315.04,5446137,1594728423.31,75457,0.0387,13.3945388794,42751005696.0,49216317360.0,1,303.823
2543,002230.XSHE,002230,科大讯飞,XSHE,2018-10-23,315.04,23.52,315.843,322.54,307.137,311.959,4378050,1323147604.71,64908,0.0311,13.3945388794,42332947392.0,48735035345.0,1,313.581
2544,002230.XSHE,002230,科大讯飞,XSHE,2018-10-24,311.959,23.29,307.271,311.557,299.368,304.994,3106198,911941711.43,44665,0.0221,13.3945388794,41387772096.0,47646919485.0,1,304.621
2545,002230.XSHE,002230,科大讯飞,XSHE,2018-10-25,304.994,22.77,290.26,300.707,285.304,297.359,2983436,839734407.83,40472,0.0212,13.3945388794,40351714560.0,46454177100.0,1,292.044
2546,002230.XSHE,002230,科大讯飞,XSHE,2018-10-26,297.359,22.2,301.377,304.994,295.751,297.359,1893416,547558061.2,26688,0.0134,13.3945388794,40351714560.0,46454177100.0,1,300.059
2547,002230.XSHE,002230,科大讯飞,XSHE,2018-10-29,297.359,22.2,298.028,302.717,292.001,294.01,1791538,514220226.52,26902,0.0127,13.3945388794,39897303360.0,45931044475.0,1,297.814
2548,002230.XSHE,002230,科大讯飞,XSHE,2018-10-30,294.01,21.95,291.197,302.449,281.285,297.895,2515971,711779185.27,35171,0.0179,13.3945388794,40424420352.0,46537878320.0,1,293.537
2549,002230.XSHE,002230,科大讯飞,XSHE,2018-10-31,297.895,22.24,300.038,305.128,298.43,302.315,2154837,626792012.96,29148,0.0153,13.3945388794,41024243136.0,47228413385.0,1,301.809
2550,002230.XSHE,002230,科大讯飞,XSHE,2018-11-01,302.315,22.57,326.961,332.586,321.603,326.023,8770577,2785199656.84,102625,0.0623,13.3945388794,44241474432.0,50932192370.0,1,329.496
2551,002230.XSHE,002230,科大讯飞,XSHE,2018-11-02,326.023,24.34,332.586,334.06,326.425,331.515,6634373,2116054587.71,71284,0.0471,13.3945388794,44986708800.0,51790129875.0,1,330.94
2552,002230.XSHE,002230,科大讯飞,XSHE,2018-11-05,331.515,24.75,331.381,339.819,326.827,333.926,4430301,1422664457.78,55341,0.0315,13.3945388794,45313884864.0,52166785365.0,1,333.19
2553,002230.XSHE,002230,科大讯飞,XSHE,2018-11-06,333.926,24.93,333.524,333.524,315.843,324.148,3592902,1117418913.15,50858,0.0255,13.3945388794,43987004160.0,50639238100.0,1,322.696
2554,002230.XSHE,002230,科大讯飞,XSHE,2018-11-07,324.148,24.2,328.434,330.175,320.531,320.933,2436876,764672134.22,37715,0.0173,13.3945388794,43550769408.0,50137030780.0,1,325.585
2555,002230.XSHE,002230,科大讯飞,XSHE,2018-11-08,320.933,23.96,323.612,324.818,316.781,317.718,2176046,672015076.65,30023,0.0155,13.3945388794,43114534656.0,49634823460.0,1,320.43
2556,002230.XSHE,002230,科大讯飞,XSHE,2018-11-09,317.718,23.72,316.915,321.469,314.906,317.986,1551415,475299848.35,21290,0.011,13.3945388794,43150887552.0,49676674070.0,1,317.879
2557,002230.XSHE,002230,科大讯飞,XSHE,2018-11-12,317.986,23.74,314.504,326.559,313.164,325.755,2345472,727769084.08,34249,0.0167,13.3945388794,44205121536.0,50890341760.0,1,321.948
2558,002230.XSHE,002230,科大讯飞,XSHE,2018-11-13,325.755,24.32,321.469,331.381,319.46,328.166,2846078,896697079.11,40051,0.0202,13.3945388794,44532297600.0,51266997250.0,1,326.905
2559,002230.XSHE,002230,科大讯飞,XSHE,2018-11-14,328.166,24.5,329.372,331.515,324.818,325.353,2199669,695153848.3,31574,0.0156,13.3945388794,44150592192.0,50827565845.0,1,327.904
2560,002230.XSHE,002230,科大讯飞,XSHE,2018-11-15,325.353,24.29,328.166,343.704,328.166,340.087,4447620,1446790407.63,65162,0.0316,13.3945388794,46150001472.0,53129349395.0,1,337.521
2561,002230.XSHE,002230,科大讯飞,XSHE,2018-11-16,340.087,25.39,337.542,346.919,334.462,341.695,4104801,1352097490.09,54007,0.0292,13.3945388794,46368118848.0,53380453055.0,1,341.774
2562,002230.XSHE,002230,科大讯飞,XSHE,2018-11-19,341.695,25.51,341.293,345.445,333.658,340.623,3187311,1043213087.65,41931,0.0226,13.3945388794,46222707264.0,53213050615.0,1,339.603
2563,002230.XSHE,002230,科大讯飞,XSHE,2018-11-20,340.623,25.43,340.623,350.133,330.845,331.515,3847237,1262639242.12,57091,0.0273,13.3945388794,44986708800.0,51790129875.0,1,340.528
2564,002230.XSHE,002230,科大讯飞,XSHE,2018-11-21,331.515,24.75,324.014,334.06,322.942,333.524,2203929,697600253.12,33953,0.0157,13.3945388794,45259355520.0,52104009450.0,1,328.421
2565,002230.XSHE,002230,科大讯飞,XSHE,2018-11-22,333.524,24.9,337.141,349.33,336.471,345.579,4306299,1429666238.86,62174,0.0306,13.3945388794,46895235840.0,53987286900.0,1,344.471
2566,002230.XSHE,002230,科大讯飞,XSHE,2018-11-23,345.579,25.8,345.579,345.579,326.023,332.185,3463709,1119232516.51,51257,0.0246,13.3945388794,45077591040.0,51894756400.0,1,335.275
2567,002230.XSHE,002230,科大讯飞,XSHE,2018-11-26,332.185,24.8,332.185,338.212,326.693,331.515,1638268,525145123.63,28214,0.0116,13.3945388794,44986708800.0,51790129875.0,1,332.596
2568,002230.XSHE,002230,科大讯飞,XSHE,2018-11-27,331.515,24.75,336.337,344.641,333.39,336.873,2676016,873822119.13,38405,0.019,13.3945388794,45713766720.0,52627142075.0,1,338.81
2569,002230.XSHE,002230,科大讯飞,XSHE,2018-11-28,336.873,25.15,336.739,338.882,327.63,336.069,2204934,708172429.84,32703,0.0157,13.3945388794,45604708032.0,52501590245.0,1,333.247
2570,002230.XSHE,002230,科大讯飞,XSHE,2018-11-29,336.069,25.09,339.418,342.097,327.63,327.898,1995996,645006118.47,32574,0.0142,13.3945388794,44495944704.0,51225146640.0,1,335.295
2571,002230.XSHE,002230,科大讯飞,XSHE,2018-11-30,327.898,24.48,324.818,330.175,320.665,329.774,1747937,549543500.06,27429,0.0124,13.3945388794,44750414976.0,51518100910.0,1,326.211
2572,002230.XSHE,002230,科大讯飞,XSHE,2018-12-03,329.774,24.62,345.445,345.579,337.141,339.552,2667786,876175540.56,37614,0.0189,13.3945388794,46077295680.0,53045648175.0,1,340.771
2573,002230.XSHE,002230,科大讯飞,XSHE,2018-12-04,339.552,25.35,339.552,341.427,334.596,338.882,1969246,640930245.13,28682,0.014,13.3945388794,45986413440.0,52941021650.0,1,337.702
2574,002230.XSHE,002230,科大讯飞,XSHE,2018-12-05,338.882,25.3,334.73,340.355,332.185,337.542,1589327,515666455.69,25487,0.0113,13.3945388794,45804648960.0,52731768600.0,1,336.65
2575,002230.XSHE,002230,科大讯飞,XSHE,2018-12-06,337.542,25.2,335.131,336.069,327.496,328.166,1747933,557688520.23,28566,0.0124,13.3945388794,44532297600.0,51266997250.0,1,331.047
2576,002230.XSHE,002230,科大讯飞,XSHE,2018-12-07,328.166,24.5,329.506,332.988,326.961,327.898,902347,286432740.87,14441,0.0064,13.3945388794,44495944704.0,51225146640.0,1,329.361
2577,002230.XSHE,002230,科大讯飞,XSHE,2018-12-10,327.898,24.48,324.148,330.175,321.603,325.755,1038923,326977582.98,15052,0.0074,13.3945388794,44317723136.0,50890341760.0,1,326.556
2578,002230.XSHE,002230,科大讯飞,XSHE,2018-12-11,325.755,24.32,329.372,329.372,324.282,327.363,803388,252643632.14,12434,0.0057,13.3945388794,44536396112.0,51141445420.0,1,326.291
2579,002230.XSHE,002230,科大讯飞,XSHE,2018-12-12,327.363,24.44,328.97,329.506,325.353,325.755,838665,264360435.79,12730,0.0059,13.3945388794,44317723136.0,50890341760.0,1,327.062
2580,002230.XSHE,002230,科大讯飞,XSHE,2018-12-13,325.755,24.32,326.827,331.917,325.889,330.309,1493258,474720745.47,22105,0.0106,13.3945388794,44937296568.0,51601802130.0,1,329.857
2581,002230.XSHE,002230,科大讯飞,XSHE,2018-12-14,330.309,24.66,328.702,344.909,328.166,331.381,4134050,1347434292.1,57471,0.0293,13.3945388794,45083078552.0,51769204570.0,1,338.185
2582,002230.XSHE,002230,科大讯飞,XSHE,2018-12-17,331.381,24.74,329.506,334.328,322.808,328.702,1907400,604103954.29,27814,0.0135,13.3945388794,44718623592.0,51350698470.0,1,328.619
2583,002230.XSHE,002230,科大讯飞,XSHE,2018-12-18,328.702,24.54,326.827,331.917,323.478,329.104,1373957,433024199.13,21680,0.0097,13.3945388794,44773291836.0,51413474385.0,1,327.01
2584,002230.XSHE,002230,科大讯飞,XSHE,2018-12-19,329.104,24.57,329.506,329.907,321.871,322.139,1178573,370064168.55,18739,0.0083,13.3945388794,43825708940.0,50325358525.0,1,325.794
2585,002230.XSHE,002230,科大讯飞,XSHE,2018-12-20,322.139,24.05,320.129,323.88,309.682,315.843,1997559,610652708.31,28683,0.0142,13.3945388794,42969239784.0,49341869190.0,1,317.188
2586,002230.XSHE,002230,科大讯飞,XSHE,2018-12-21,315.843,23.58,314.638,316.111,307.807,311.423,1525172,457114159.11,22991,0.0108,13.3945388794,42367889100.0,48651334125.0,1,310.977
2587,002230.XSHE,002230,科大讯飞,XSHE,2018-12-24,311.423,23.25,311.155,319.862,308.744,317.852,1324315,404132802.69,19013,0.0094,13.3945388794,43242581004.0,49655748765.0,1,316.632
2588,002230.XSHE,002230,科大讯飞,XSHE,2018-12-25,317.852,23.73,314.772,320.263,308.744,320.263,1621011,491673871.78,24286,0.0115,13.3945388794,43570590468.0,50032404255.0,1,314.712
2589,002230.XSHE,002230,科大讯飞,XSHE,2018-12-26,320.263,23.91,319.46,327.764,319.192,320.799,1439709,448775243.51,23165,0.0102,13.3945388794,43643481460.0,50116105475.0,1,323.427
2590,002230.XSHE,002230,科大讯飞,XSHE,2018-12-27,320.799,23.95,328.032,336.337,325.487,327.095,3295321,1053556554.46,46227,0.0233,13.3945388794,44499950616.0,51099594810.0,1,331.728
2591,002230.XSHE,002230,科大讯飞,XSHE,2018-12-28,327.095,24.42,330.845,334.863,327.496,330.041,1827081,583309657.79,27196,0.0129,13.3945388794,44900851072.0,51559951520.0,1,331.256
2592,002230.XSHE,002230,科大讯飞,XSHE,2019-01-02,330.041,24.64,329.907,339.552,329.64,335.399,2548085,825663125.49,36844,0.0181,13.3945388794,45629760992.0,52396963720.0,1,336.211
2593,002230.XSHE,002230,科大讯飞,XSHE,2019-01-03,335.399,25.04,334.596,346.249,333.256,340.757,3233964,1061823704.42,46839,0.0229,13.3945388794,46358670912.0,53233975920.0,1,340.675
2594,002230.XSHE,002230,科大讯飞,XSHE,2019-01-04,340.757,25.44,337.007,367.814,334.997,363.394,5304804,1806189458.52,73576,0.0376,13.3945388794,49438315324.0,56770352465.0,1,353.278
2595,002230.XSHE,002230,科大讯飞,XSHE,2019-01-07,363.394,27.13,368.216,396.21,364.331,392.058,6283354,2326280208.93,86017,0.0445,13.3945388794,53337983396.0,61248367735.0,1,384.143
2596,002230.XSHE,002230,科大讯飞,XSHE,2019-01-08,392.058,29.27,393.665,400.229,383.084,388.71,4473682,1679222947.79,66774,0.0317,13.3945388794,52882414696.0,60725235110.0,1,389.463
2597,002230.XSHE,002230,科大讯飞,XSHE,2019-01-09,388.71,29.02,388.71,396.344,384.423,388.308,3585906,1352046131.63,51201,0.0254,13.3945388794,52827746452.0,60662459195.0,1,391.215
2598,002230.XSHE,002230,科大讯飞,XSHE,2019-01-10,388.308,28.99,386.834,405.587,384.691,391.924,4057760,1550673208.38,59402,0.0287,13.3945388794,53319760648.0,61227442430.0,1,396.512
2599,002230.XSHE,002230,科大讯飞,XSHE,2019-01-11,391.924,29.26,391.254,398.889,381.744,388.04,3549761,1331533380.55,50189,0.0251,13.3945388794,52791300956.0,60620608585.0,1,389.202
2600,002230.XSHE,002230,科大讯飞,XSHE,2019-01-14,388.04,28.97,393.799,397.014,387.236,390.183,2134643,805165543.25,33690,0.0151,13.3945388794,53082864924.0,60955413465.0,1,391.366
2601,002230.XSHE,002230,科大讯飞,XSHE,2019-01-15,390.183,29.13,393.264,393.532,379.065,390.451,3254839,1211343351.17,46458,0.0231,13.3945388794,53119310420.0,60997264075.0,1,386.154
2602,002230.XSHE,002230,科大讯飞,XSHE,2019-01-16,390.451,29.15,388.71,404.247,384.423,385.629,4033105,1530768184.03,58382,0.0286,13.3945388794,52463291492.0,60243953095.0,1,393.815
2603,002230.XSHE,002230,科大讯飞,XSHE,2019-01-17,385.629,28.79,379.065,385.093,371.163,373.038,3591700,1301249266.17,58863,0.0254,13.3945388794,50750353180.0,58276974425.0,1,375.909
2604,002230.XSHE,002230,科大讯飞,XSHE,2019-01-18,373.038,27.85,376.788,379.735,370.225,376.788,2366223,858065242.57,35165,0.0168,13.3945388794,51260590124.0,58862882965.0,1,376.259
2605,002230.XSHE,002230,科大讯飞,XSHE,2019-01-21,376.788,28.13,380.539,388.04,376.253,381.075,2315490,852948365.53,37640,0.0164,13.3945388794,51843718060.0,59532492725.0,1,382.21
2606,002230.XSHE,002230,科大讯飞,XSHE,2019-01-22,381.075,28.45,381.476,386.834,373.976,377.19,1696792,621237604.37,30124,0.012,13.3945388794,51315258368.0,58925658880.0,1,379.885
2607,002230.XSHE,002230,科大讯飞,XSHE,2019-01-23,377.19,28.16,376.654,382.012,372.234,380.137,1496641,546411710.03,22349,0.0106,13.3945388794,51716158824.0,59386015590.0,1,378.813
2608,002230.XSHE,002230,科大讯飞,XSHE,2019-01-24,380.137,28.38,381.075,387.37,372.636,385.495,3362944,1238689102.62,47529,0.0238,13.3945388794,52445068744.0,60223027790.0,1,382.178
2609,002230.XSHE,002230,科大讯飞,XSHE,2019-01-25,385.495,28.78,383.084,386.432,375.717,377.726,2431202,893578900.34,38762,0.0172,13.3945388794,51388149360.0,59009360100.0,1,381.359
2610,002230.XSHE,002230,科大讯飞,XSHE,2019-01-28,377.726,28.2,383.754,395.809,380.405,386.432,3274177,1225596915.98,49403,0.0232,13.3945388794,52572627980.0,60369504925.0,1,388.39
2611,002230.XSHE,002230,科大讯飞,XSHE,2019-01-29,386.432,28.85,385.763,390.317,377.592,387.772,1934713,717880606.48,31009,0.0137,13.3945388794,52754855460.0,60578757975.0,1,384.998
2612,002230.XSHE,002230,科大讯飞,XSHE,2019-01-30,387.772,28.95,386.7,386.7,349.597,353.616,4355592,1544594819.41,61560,0.0309,13.3945388794,48108054720.0,55242805200.0,1,367.951
2613,002230.XSHE,002230,科大讯飞,XSHE,2019-01-31,353.616,26.4,361.653,373.038,361.385,365.537,3607235,1278858671.74,53469,0.0256,13.3945388794,49729879292.0,57105157345.0,1,367.85
2614,002230.XSHE,002230,科大讯飞,XSHE,2019-02-01,365.537,27.29,372.502,382.012,366.742,381.744,2307209,835509163.53,38712,0.0163,13.3945388794,51934831800.0,59637119250.0,1,375.74
2615,002230.XSHE,002230,科大讯飞,XSHE,2019-02-11,381.744,28.5,386.834,395.809,386.299,392.326,2586205,977390207.92,42521,0.0183,13.3945388794,53374428892.0,61290218345.0,1,392.128
2616,002230.XSHE,002230,科大讯飞,XSHE,2019-02-12,392.326,29.29,396.478,400.095,391.121,393.264,2649142,1007994809.03,42013,0.0188,13.3945388794,53501988128.0,61436695480.0,1,394.799
2617,002230.XSHE,002230,科大讯飞,XSHE,2019-02-13,393.264,29.36,395.943,416.302,393.933,413.891,5064667,1984912103.46,74079,0.0359,13.3945388794,56308291320.0,64659192450.0,1,406.643
